puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason,IssuerMarketPlaceMarketingName,MarketCoverage,DentalOnlyPlan,PlanMarketingName,PlanType,MetalLevel,IsNewPlan,NetworkId,ServiceAreaId,NationalNetwork,IsHSAEligible,MEHBDedInnTier1Individual,MEHBInnTier1IndividualMOOP,_merge
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0390048,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze HSA Eligible | Integrated | with UNC Health Alliance,EPO,Expanded Bronze,Existing,NCN013,NCS067,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400001,,,272,936,1757,,,5960.0,,,EPO,Gold,,354,35,9730,172944,17181,252,3537,0,34,2804,2356,41,4892,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Novant Health,EPO,Gold,Existing,NCN014,NCS071,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400002,,,20,88,141,,,663.0,,,EPO,Gold,0,32,,818,20337,1623,14,636,0,0,181,363,,337,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Novant Health,EPO,Gold,Existing,NCN014,NCS072,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400003,,,283,902,1573,,,5586.0,,,EPO,Gold,,311,42,9977,152490,15869,412,3672,0,35,2543,1846,54,4850,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Gold Standard A | with Novant Health,EPO,Gold,Existing,NCN014,NCS071,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400004,,,28,127,138,,,620.0,,,EPO,Gold,0,32,,920,18018,1478,11,474,0,,180,287,,345,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Gold Standard A | with Novant Health,EPO,Gold,Existing,NCN014,NCS072,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400009,,,1361,4802,8002,,,29478.0,,,EPO,Silver,,1761,202,55599,798001,83476,1130,18020,0,145,11866,14956,255,22211,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Novant Health,EPO,Silver,Existing,NCN014,NCS071,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400010,,,109,388,544,,,2219.0,,,EPO,Silver,,96,14,3375,71532,7432,51,2106,0,43,758,2064,25,2056,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Novant Health,EPO,Silver,Existing,NCN014,NCS072,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400017,,,477,1333,2073,,,7414.0,,,EPO,Silver,,398,53,16923,197761,20682,532,4535,0,65,3476,2125,51,6329,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Silver Standard | with Novant Health,EPO,Silver,Existing,NCN014,NCS071,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400018,,,21,72,157,,,518.0,,,EPO,Silver,0,21,,449,17567,1559,,484,0,13,147,198,,575,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Silver Standard | with Novant Health,EPO,Silver,Existing,NCN014,NCS072,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400021,,,231,664,1522,,,5123.0,,,EPO,Bronze,0,579,65,10025,139094,15078,103,2953,0,,2470,2532,43,3811,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Novant Health,EPO,Expanded Bronze,Existing,NCN014,NCS071,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400022,,,96,394,568,,,2487.0,,,EPO,Bronze,0,203,25,3539,78460,6633,53,1958,0,14,979,1123,23,1737,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Novant Health,EPO,Expanded Bronze,Existing,NCN014,NCS072,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400023,,,268,959,1989,,,6249.0,,,EPO,Bronze,,582,67,13061,176675,18672,203,3668,,20,2945,3375,48,4731,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze Standard | with Novant Health,EPO,Expanded Bronze,Existing,NCN014,NCS071,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0400024,,,30,214,330,,,1299.0,,,EPO,Bronze,0,95,14,2444,41989,4395,73,998,0,,330,1599,,1011,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze Standard | with Novant Health,EPO,Expanded Bronze,Existing,NCN014,NCS072,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410001,,,14,25,72,,,116.0,,,EPO,Gold,0,12,,324,6289,838,0,174,0,0,73,473,,113,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Atrium Health,EPO,Gold,Existing,NCN015,NCS078,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410002,,,67,53,75,,,144.0,,,EPO,Gold,0,13,,328,6757,895,0,273,0,0,83,367,,211,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Standard A | with Atrium Health,EPO,Gold,Existing,NCN015,NCS078,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410005,,,53,103,156,,,343.0,,,EPO,Silver,0,29,,806,14800,1929,18,461,0,,179,710,,587,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Atrium Health,EPO,Silver,Existing,NCN015,NCS078,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410008,,,,,17,,,,,,EPO,Silver,0,,,40,1421,407,,118,0,0,,367,0,19,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Choice A | 3 Free PCP | $15 Tier 1 Rx | with Atrium Health,EPO,Silver,Existing,NCN015,NCS078,No,No,"$3,000 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410009,,,31,47,96,,,187.0,,,EPO,Bronze,0,25,,729,9792,1728,,607,0,0,116,869,,475,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Complete | $60 PCP | $20 Tier 1 Rx | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS078,No,Yes,"$4,000 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410010,,,15,39,51,,,49.0,,,EPO,Silver,0,,,164,3525,395,0,80,0,13,59,97,,144,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Standard | with Atrium Health,EPO,Silver,Existing,NCN015,NCS078,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410011,,,22,18,83,,,236.0,,,EPO,Bronze,0,31,,459,7749,1091,0,235,0,,57,541,0,160,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS078,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410012,,,39,70,96,,,175.0,,,EPO,Bronze,0,21,,595,7860,1157,12,324,0,0,142,459,,315,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Standard | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS078,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410016,,,186,322,734,,,1118.0,,,EPO,Gold,0,136,17,4560,51638,4243,32,2012,0,22,612,433,,1450,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Atrium Health,EPO,Gold,Existing,NCN015,NCS076,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410017,,,49,287,323,,,448.0,,,EPO,Gold,0,70,,3600,22288,1778,63,736,0,,232,282,,726,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Atrium Health,EPO,Gold,Existing,NCN015,NCS074,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410018,,,57,35,52,,,138.0,,,EPO,Gold,0,12,,643,4800,577,27,264,0,0,80,40,0,245,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Atrium Health,EPO,Gold,Existing,NCN015,NCS075,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410019,,,133,261,453,,,684.0,,,EPO,Gold,,98,14,3146,33917,2572,17,1365,0,17,414,345,,778,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Standard A | with Atrium Health,EPO,Gold,Existing,NCN015,NCS076,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410020,,,78,297,234,,,374.0,,,EPO,Gold,0,52,,2386,16954,1522,112,692,0,,245,111,,774,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Standard A | with Atrium Health,EPO,Gold,Existing,NCN015,NCS074,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410021,,,,16,47,,,82.0,,,EPO,Gold,0,,,318,3413,275,,128,0,,31,,,111,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Standard A | with Atrium Health,EPO,Gold,Existing,NCN015,NCS075,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410022,,,119,264,362,,,557.0,,,EPO,Gold,0,77,,2009,34989,3203,18,948,0,,668,383,,1365,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Atrium Health,EPO,Gold,Existing,NCN015,NCS077,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410023,,,74,129,245,,,627.0,,,EPO,Gold,0,45,,1513,23413,2710,15,563,0,,419,213,,1256,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Gold Standard A | with Atrium Health,EPO,Gold,Existing,NCN015,NCS077,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410024,,,288,279,704,,,1227.0,,,EPO,Silver,0,119,14,2884,66828,7395,,2094,0,27,1576,749,18,3085,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Atrium Health,EPO,Silver,Existing,NCN015,NCS077,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410027,,,32,24,130,,,180.0,,,EPO,Silver,0,19,,482,9861,981,,233,0,0,87,236,,338,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Standard | with Atrium Health,EPO,Silver,Existing,NCN015,NCS077,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410028,,,1396,3964,5174,,,10382.0,,,EPO,Silver,20,1152,167,67085,331249,36758,1113,14084,,42,5364,3759,84,14500,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Atrium Health,EPO,Silver,Existing,NCN015,NCS076,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410029,,,605,3916,2606,,,5889.0,,,EPO,Silver,,717,99,44798,165723,18145,1161,5684,0,89,3287,1456,27,8099,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Atrium Health,EPO,Silver,Existing,NCN015,NCS074,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410030,,,90,233,389,,,723.0,,,EPO,Silver,,91,11,3917,29390,2789,45,1171,0,15,314,173,14,1303,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Atrium Health,EPO,Silver,Existing,NCN015,NCS075,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410039,,,20,39,81,,,163.0,,,EPO,Silver,0,14,,700,6866,487,17,329,0,0,79,58,,122,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Choice A | 3 Free PCP | $15 Tier 1 Rx | with Atrium Health,EPO,Silver,Existing,NCN015,NCS075,No,No,"$3,000 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410040,,,134,461,786,,,1162.0,,,EPO,Silver,,150,20,6153,50789,4224,152,2227,0,15,654,453,12,1468,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Standard | with Atrium Health,EPO,Silver,Existing,NCN015,NCS076,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410041,,,555,3500,2252,,,4852.0,,,EPO,Silver,21,588,81,44624,128074,14041,966,4419,0,104,2690,874,26,6167,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Standard | with Atrium Health,EPO,Silver,Existing,NCN015,NCS074,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410042,,,86,193,175,,,368.0,,,EPO,Silver,,40,,2172,11689,1523,23,338,0,38,289,90,,660,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Silver Standard | with Atrium Health,EPO,Silver,Existing,NCN015,NCS075,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410045,,,24,26,47,,,125.0,,,EPO,Bronze,0,15,,648,3484,430,0,91,0,,46,18,,190,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Complete | $60 PCP | $20 Tier 1 Rx | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS075,No,Yes,"$4,000 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410046,,,131,322,713,,,957.0,,,EPO,Bronze,0,215,27,5182,40092,3572,46,1412,,,563,462,,1059,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS076,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410047,,,57,530,427,,,684.0,,,EPO,Bronze,0,154,19,5006,23919,2337,59,713,28,,378,244,,1040,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS074,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410048,,,11,22,69,,,98.0,,,EPO,Bronze,0,23,,477,4252,335,40,132,0,0,30,66,0,83,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS075,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410049,,,83,336,477,,,712.0,,,EPO,Bronze,0,142,19,4306,30148,2787,42,1230,0,,554,487,,800,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Standard | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS076,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410050,,,76,321,298,,,429.0,,,EPO,Bronze,0,114,16,3821,18739,1533,101,696,0,0,224,237,,588,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Standard | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS074,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410051,,,,19,59,,,56.0,,,EPO,Bronze,0,11,,341,2850,251,,121,0,0,25,,0,120,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Standard | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS075,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410055,,,230,314,672,,,1563.0,,,EPO,Bronze,,227,27,3676,68088,6235,68,1410,0,,962,491,13,2612,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS077,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410056,,,79,184,268,,,424.0,,,EPO,Bronze,0,83,,1929,23904,2353,94,434,0,,352,202,,1203,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze Standard | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS077,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410061,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze HSA Eligible | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS078,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0410064,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Local Bronze HSA Eligible | Integrated | with Atrium Health,EPO,Expanded Bronze,Existing,NCN015,NCS075,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430001,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Gold Standard A | Statewide Doctors,HMO,Gold,Existing,NCN016,NCS080,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430002,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Silver Standard | Statewide Doctors,HMO,Silver,Existing,NCN016,NCS080,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430003,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Bronze Standard | Statewide Doctors,HMO,Expanded Bronze,Existing,NCN016,NCS080,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430004,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | Statewide Doctors,HMO,Gold,New,NCN016,NCS080,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430005,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | Statewide Doctors,HMO,Silver,New,NCN016,NCS080,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430007,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Silver Choice A | 3 Free PCP | $15 Tier 1 Rx | Statewide Doctors,HMO,Silver,New,NCN016,NCS080,No,No,"$3,000 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430008,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Bronze Complete | $60 PCP | $20 Tier 1 Rx | Statewide Doctors,HMO,Expanded Bronze,New,NCN016,NCS080,No,Yes,"$4,000 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430009,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | Statewide Doctors,HMO,Expanded Bronze,New,NCN016,NCS080,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0430010,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Care Bronze HSA Eligible | Integrated | Statewide Doctors,HMO,Expanded Bronze,New,NCN016,NCS080,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0440001,,,,,,,,,,,EPO,Gold,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Gold Premier A | 3 Free PCP | $10 Tier 1 Rx | with Cone Health,EPO,Gold,New,NCN017,NCS082,No,No,"$1,800 ",,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0440002,,,,,,,,,,,EPO,Gold,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Gold Standard A | with Cone Health,EPO,Gold,New,NCN017,NCS082,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0440003,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Silver Preferred | 3 Free PCP | $10 Tier 1 Rx | Integrated | with Cone Health,EPO,Silver,New,NCN017,NCS082,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0440005,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Silver Standard | with Cone Health,EPO,Silver,New,NCN017,NCS082,No,No,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0440006,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze Basic | 3 Free PCP | $25 Tier 1 Rx | Integrated | with Cone Health,EPO,Expanded Bronze,New,NCN017,NCS082,No,Yes,,,both
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,11512NC0440007,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,Blue Cross and Blue Shield of NC,Individual,No,Blue Home Bronze Standard | with Cone Health,EPO,Expanded Bronze,New,NCN017,NCS082,No,Yes,,,both
2026,2024,True,TX,11718,"Community Health Choice Texas, Inc.",11718TX0140016,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Community Health Choice,Individual,No,"Community Ultra Select Bronze 016 (No deductible for PCP, Urgent Care & Generics, $0 PCP 24/7 Virtual Care Options)",HMO,Expanded Bronze,Existing,TXN001,TXS001,No,Yes,,,both
2026,2024,True,TX,11718,"Community Health Choice Texas, Inc.",11718TX0140018,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Community Health Choice,Individual,No,"Community Ultra Select Bronze 018 (No deductible for PCP, Specialist, Urgent Care & Generics, $0 PCP 24/7 Virtual Care Options)",HMO,Expanded Bronze,Existing,TXN001,TXS001,No,Yes,,,both
2026,2024,True,TX,11718,"Community Health Choice Texas, Inc.",11718TX0140019,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Community Health Choice,Individual,No,"Community Ultra Select Silver 019 (No deductible for PCP, Specialist, Urgent Care & Generics, $0 PCP 24/7 Virtual Care Options)",HMO,Silver,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,11718,"Community Health Choice Texas, Inc.",11718TX0140020,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Community Health Choice,Individual,No,"Community Ultra Select Silver 020 (No deductible for PCP, Specialist, Urgent Care & Generics, $0 PCP 24/7 Virtual Care Options)",HMO,Silver,Existing,TXN001,TXS001,No,No,,,both
