puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,claims_received_total_reported,claims_denied_total_reported,internal_appeals_filed,internal_appeals_overturned,external_appeals_filed,external_appeals_overturned,claims_received_in_network,claims_received_out_of_network,claims_denied_in_network,claims_denied_out_of_network,claims_received_total,claims_denied_total,denial_rate_total,denial_rate_in_network,internal_appeal_rate,internal_reversal_rate,external_reversal_rate,claims_resubmitted_in_network,claims_resubmitted_out_of_network,plan_count,product_count,network_count,service_area_count,new_plan_count,market_merge,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas,premium_merge
2025,2023,True,TX,87226,Superior Health Plan,,,1253.0,721.0,23.0,11.0,6424284.0,3857892.0,983317.0,603360.0,10282176.0,1586677.0,0.154313347680491,0.1530625047086959,0.0007897007393439,0.5754189944134078,0.4782608695652174,585059.0,35815.0,28.0,5.0,2.0,5.0,10.0,both,512.415,507.81232876712335,374.57,28.0,26.0,both
2025,2023,True,UT,18167,Molina Healthcare of Utah,,,37.0,27.0,0.0,0.0,55255.0,3152.0,15592.0,1993.0,58407.0,17585.0,0.3010769257109593,0.2821826079087865,0.0021040659653113,0.7297297297297297,,9493.0,564.0,6.0,2.0,1.0,1.0,2.0,both,596.21,610.2513333333334,564.9,6.0,5.0,both
2025,2023,True,UT,22013,Regence BlueCross BlueShield of Utah,,,487.0,60.0,11.0,,357406.0,47325.0,49031.0,35255.0,404731.0,84286.0,0.2082519006451198,0.1371857215603543,0.0057779465154355,0.1232032854209445,,,147.0,13.0,3.0,2.0,2.0,5.0,both,471.835,469.2851785714286,311.62,13.0,5.0,both
2025,2023,True,UT,34541,BridgeSpan Health Company,,,,0.0,,,2237.0,110.0,618.0,94.0,2347.0,712.0,0.3033659991478483,0.276262852033974,,,,0.0,0.0,4.0,2.0,1.0,1.0,3.0,both,473.67,476.08150000000006,339.1,4.0,5.0,both
2025,2023,True,UT,38927,Aetna Health of Utah Inc.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,UT,42261,University of Utah Health Insurance Plans,,,448.0,183.0,,,569517.0,6209.0,107936.0,4955.0,575726.0,112891.0,0.1960845957973063,0.1895219984653662,0.0039684297242472,0.4084821428571428,,37017.0,272.0,16.0,2.0,2.0,2.0,11.0,both,535.975,564.6164285714286,376.11,16.0,5.0,both
2025,2023,True,UT,68781,"SelectHealth, Inc.",,,4440.0,1428.0,44.0,23.0,7757055.0,247105.0,1444289.0,131363.0,8004160.0,1575652.0,0.1968541358493583,0.1861903776626567,0.0028178811057263,0.3216216216216216,0.5227272727272727,562008.0,29089.0,44.0,2.0,3.0,3.0,19.0,both,513.2,539.1472222222222,309.5,44.0,6.0,both
2025,2023,True,UT,98113,"Imperial Health Plan of the Southwest, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,WI,14630,Chorus Community Health Plans,,,320.0,154.0,,,209169.0,7922.0,18276.0,3205.0,217091.0,21481.0,0.0989492885471991,0.0873743241111254,0.0148968856198501,0.48125,,1619.0,122.0,12.0,1.0,1.0,1.0,4.0,both,441.505,438.3131666666667,286.36,12.0,5.0,both
2025,2023,True,WI,20173,HealthPartners Insurance Company,,,13.0,,,0.0,363667.0,7958.0,24127.0,823.0,371625.0,24950.0,0.0671375714766229,0.0663436605465989,0.0005210420841683,,,20948.0,769.0,26.0,1.0,3.0,3.0,14.0,both,463.85,451.0361904761905,276.53,26.0,6.0,both
2025,2023,True,WI,37833,Quartz Health Benefit Plans Corporation,,,160.0,25.0,,,603804.0,7407.0,48608.0,4174.0,611211.0,52782.0,0.0863564301035158,0.0805029446641625,0.0030313364404531,0.15625,,17774.0,97.0,144.0,4.0,2.0,3.0,133.0,both,542.06,538.1374166666667,288.77,144.0,12.0,both
2025,2023,True,WI,38166,"Security Health Plan of Wisconsin, Inc.",,,140.0,92.0,,0.0,1021773.0,46116.0,182583.0,20354.0,1067889.0,202937.0,0.190035668501127,0.178692331858446,0.0006898692697733,0.6571428571428571,,39672.0,1835.0,32.0,4.0,4.0,4.0,17.0,both,510.18,519.2509868421052,221.2,32.0,9.0,both
2025,2023,True,WI,38345,Dean Health Plan,,,144.0,73.0,0.0,0.0,1097330.0,40351.0,113095.0,14636.0,1137681.0,127731.0,0.1122731240127944,0.1030638003153108,0.0011273692369119,0.5069444444444444,,1210425.0,3520.0,104.0,3.0,3.0,6.0,54.0,both,447.2,436.7560975609756,211.88,104.0,8.0,both
2025,2023,True,WI,52697,"Molina Healthcare of Wisconsin, Inc.",,,127.0,72.0,,0.0,214084.0,7204.0,49047.0,4606.0,221288.0,53653.0,0.2424577925599219,0.2291016610302498,0.0023670624196223,0.5669291338582677,,29327.0,1297.0,6.0,2.0,1.0,1.0,2.0,both,571.4100000000001,581.9196296296296,468.68,6.0,9.0,both
2025,2023,True,WI,57845,Medica Community Health Plan,,,135.0,77.0,,0.0,432320.0,11615.0,60354.0,7472.0,443935.0,67826.0,0.152783628233863,0.1396049222797927,0.001990387167163,0.5703703703703704,,33638.0,2329.0,27.0,3.0,3.0,4.0,15.0,both,521.9300000000001,531.7592222222222,243.19,27.0,7.0,both
2025,2023,True,WI,58326,"MercyCare HMO, Inc.",,,18.0,12.0,,,212377.0,7290.0,18094.0,2270.0,219667.0,20364.0,0.0927039564431616,0.0851975496404977,0.0008839127872716,0.6666666666666666,,47190.0,412.0,8.0,1.0,1.0,1.0,4.0,both,416.27,392.9225,302.12,8.0,1.0,both
2025,2023,True,WI,79475,Compcare Health Serv Ins Co(Anthem BCBS),,,158.0,66.0,0.0,0.0,1063009.0,101102.0,81887.0,62444.0,1164111.0,144331.0,0.123983881262182,0.0770332142060885,0.0010947059190333,0.4177215189873418,,168048.0,16132.0,65.0,1.0,2.0,5.0,57.0,both,459.5,477.56703846153846,329.32,65.0,16.0,both
2025,2023,True,WI,80180,"UnitedHealthcare of Wisconsin, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,WI,81413,Network Health Plan,,,20.0,,0.0,0.0,241528.0,7454.0,36552.0,4804.0,248982.0,41356.0,0.1661003606686427,0.1513364910072538,0.0004836057645807,,,7453.0,179.0,20.0,4.0,2.0,2.0,4.0,both,497.7000000000001,541.312,326.08,20.0,4.0,both
2025,2023,True,WI,86584,"Aspirus Health Plan, Inc.",,,36.0,11.0,,,430766.0,13460.0,48665.0,6569.0,444226.0,55234.0,0.1243376119362666,0.1129731687273368,0.0006517724589926,0.3055555555555556,,66331.0,1367.0,14.0,2.0,1.0,1.0,2.0,both,495.67,497.6578571428572,261.19,14.0,7.0,both
2025,2023,True,WI,87416,Common Ground Healthcare Cooperative,,,310.0,104.0,,,2954348.0,91286.0,475594.0,37091.0,3045634.0,512685.0,0.168334409190336,0.1609810354095049,0.0006046597813472,0.3354838709677419,,284460.0,8760.0,37.0,3.0,1.0,2.0,3.0,both,459.38,474.2733451957295,237.83,37.0,8.0,both
2025,2023,True,WI,94529,Group Health Cooperative of South Central Wisconsin,,,27.0,,0.0,0.0,243212.0,5762.0,20516.0,1562.0,248974.0,22078.0,0.0886759260003052,0.084354390408368,0.0012229368602228,,,41841.0,457.0,42.0,2.0,2.0,3.0,10.0,both,458.36,455.0226190476191,272.3,42.0,5.0,both
2025,2023,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,,,77.0,19.0,,0.0,778251.0,19096.0,83283.0,3033.0,797347.0,86316.0,0.1082539973186078,0.1070130330703076,0.0008920709949487,0.2467532467532467,,1666.0,429.0,13.0,8.0,1.0,1.0,13.0,both,827.61,791.6558741258741,432.16,13.0,11.0,both
2025,2023,True,WV,50328,CareSource West Virginia Co.,,,,0.0,0.0,0.0,439920.0,57827.0,105810.0,45871.0,497747.0,151681.0,0.3047351365251824,0.2405210038188761,,,,40157.0,10523.0,13.0,2.0,1.0,1.0,2.0,both,824.47,814.9823776223776,568.35,13.0,11.0,both
2025,2023,True,WY,11269,Blue Cross Blue Shield of Wyoming,,,536.0,307.0,,0.0,976451.0,14022.0,187139.0,5257.0,990473.0,192396.0,0.1942465872366031,0.1916522180836519,0.0027859207052121,0.5727611940298507,,127768.0,372.0,18.0,2.0,1.0,1.0,4.0,both,769.48,770.4907407407408,586.01,18.0,3.0,both
2025,2023,True,WY,38576,Montana Health Cooperative,,,1095.0,259.0,,0.0,522287.0,50762.0,43501.0,18419.0,573049.0,61920.0,0.1080535870405497,0.0832894557972915,0.0176841085271317,0.2365296803652968,,26444.0,4073.0,7.0,1.0,1.0,1.0,3.0,both,708.39,683.8614285714286,572.59,7.0,3.0,both
2025,2023,True,WY,49714,UnitedHealthcare Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,AK,38344,Premera Blue Cross Blue Shield of Alaska,,,187.0,89.0,,,777414.0,41736.0,210082.0,21282.0,819150.0,231364.0,0.2824439968259781,0.2702318198540289,0.000808250203143,0.4759358288770053,,82360.0,5613.0,9.0,4.0,1.0,1.0,1.0,both,832.2,791.7033333333334,613.96,9.0,3.0,both
2026,2024,True,AK,73836,"Moda Health Plan, Inc.",,,35.0,17.0,0.0,0.0,168684.0,35374.0,29231.0,66671.0,204058.0,95902.0,0.4699742230150251,0.1732885158046999,0.0003649558924735,0.4857142857142857,,14089.0,1290.0,7.0,5.0,1.0,1.0,0.0,both,767.0,709.2380952380952,512.0,7.0,3.0,both
2026,2024,True,AL,17091,Oscar Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,AL,46944,Blue Cross and Blue Shield of Alabama,,,5200.0,2608.0,13.0,0.0,10704172.0,204199.0,2038603.0,181561.0,10908371.0,2220164.0,0.2035284645159208,0.1904493873977361,0.0023421693172216,0.5015384615384615,0.0,869832.0,40988.0,12.0,12.0,2.0,2.0,0.0,both,581.675,574.6811363636364,303.22,12.0,13.0,both
2026,2024,True,AL,53932,Celtic Insurance Company,,,377.0,,,0.0,1644320.0,551207.0,352236.0,85607.0,2195527.0,437843.0,0.1994250127645891,0.2142137783399824,0.0008610392309572,,,183344.0,2811.0,18.0,2.0,1.0,1.0,3.0,both,574.8900000000001,587.5417676767677,402.67,18.0,11.0,both
2026,2024,True,AL,69461,UnitedHealthcare Insurance Company,,,2741.0,1054.0,,,6010107.0,1396975.0,1073259.0,794119.0,7407082.0,1867378.0,0.2521071050651255,0.1785756892514559,0.0014678335077311,0.3845311929952572,,687930.0,117361.0,14.0,2.0,1.0,1.0,6.0,both,557.97,546.2685714285714,351.11,14.0,12.0,both
2026,2024,True,AR,13262,"HMO Partners, Inc.",,,1247.0,363.0,,0.0,1506621.0,24373.0,248827.0,8584.0,1530994.0,257411.0,0.1681332519918432,0.1651556695413113,0.0048443928192656,0.2910986367281475,,32070.0,196.0,5.0,1.0,1.0,1.0,2.0,both,443.47,453.946,376.41,5.0,7.0,both
2026,2024,True,AR,37903,"QualChoice Life & Health Insurance Company, Inc.",,,397.0,0.0,0.0,0.0,1680519.0,124177.0,262731.0,10461.0,1804696.0,273192.0,0.1513784038973877,0.1563392023535586,0.0014531904301736,0.0,,183566.0,1327.0,5.0,1.0,1.0,1.0,0.0,both,463.58,499.882,427.05,5.0,7.0,both
2026,2024,True,AR,48772,"USAble HMO, Inc.",,,686.0,220.0,0.0,0.0,766146.0,8685.0,123118.0,3345.0,774831.0,126463.0,0.1632136556229681,0.160697830439629,0.0054245115172026,0.3206997084548105,,20813.0,42.0,5.0,1.0,1.0,1.0,5.0,both,435.12,455.422,374.33,5.0,7.0,both
2026,2024,True,AR,62141,Celtic Insurance Company,,,1813.0,0.0,0.0,0.0,8079882.0,576856.0,1297980.0,51904.0,8656738.0,1349884.0,0.1559344871012614,0.1606434351392755,0.0013430783682153,0.0,,778344.0,5462.0,22.0,2.0,1.0,1.0,3.0,both,453.825,461.2436363636364,381.32,22.0,7.0,both
2026,2024,True,AR,70525,"QCA Health Plan, Inc.",,,346.0,0.0,0.0,0.0,1593974.0,121950.0,245717.0,11076.0,1715924.0,256793.0,0.1496528983801147,0.1541537063967166,0.0013473887528086,0.0,,175655.0,1294.0,7.0,1.0,1.0,1.0,0.0,both,459.73,473.4914285714286,400.43,7.0,7.0,both
2026,2024,True,AR,75293,USAble Mutual Insurance Company,,,7600.0,2400.0,35.0,13.0,4295266.0,19729.0,669702.0,7106.0,4314995.0,676808.0,0.1568502396874156,0.1559163041357625,0.0112291816881597,0.3157894736842105,0.3714285714285714,179074.0,36.0,8.0,1.0,1.0,1.0,1.0,both,488.58,487.6275,386.07,8.0,7.0,both
2026,2024,True,AZ,13877,"Oscar Health Plan, Inc.",,,4434.0,918.0,152.0,50.0,292877.0,51923.0,82246.0,37208.0,344800.0,119454.0,0.3464443155452436,0.2808209589691235,0.0371188909538399,0.2070365358592693,0.3289473684210526,13850.0,2311.0,13.0,1.0,1.0,1.0,0.0,both,373.57,379.4007692307692,236.62,13.0,3.0,both
2026,2024,True,AZ,40702,"UnitedHealthcare of Arizona, Inc.",,,2607.0,993.0,33.0,,2715431.0,393847.0,646181.0,236835.0,3109278.0,883016.0,0.2839939046942731,0.237966274967031,0.0029523813838027,0.380897583429229,,280840.0,34574.0,15.0,2.0,1.0,1.0,4.0,both,433.21,448.4645,293.19,15.0,4.0,both
2026,2024,True,AZ,53901,"Blue Cross and Blue Shield of Arizona, Inc.",,,4769.0,1806.0,180.0,36.0,1522332.0,82443.0,233016.0,77924.0,1604775.0,310940.0,0.19375924973906,0.1530651658113998,0.0153373641216955,0.3786957433424198,0.2,183125.0,6117.0,131.0,2.0,5.0,13.0,6.0,both,596.77,605.4326086956521,286.56,131.0,7.0,both
2026,2024,True,AZ,68445,"Antidote Health Plan of Arizona, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",,,,,0.0,0.0,2393.0,1324.0,793.0,603.0,3717.0,1396.0,0.3755716976055959,0.3313832010029252,,,,26.0,22.0,5.0,2.0,1.0,1.0,0.0,both,528.03,562.0336,346.0,5.0,5.0,both
2026,2024,True,AZ,91450,"Health Net of Arizona, Inc.",,,502.0,14.0,,0.0,3202241.0,378567.0,596289.0,97626.0,3580808.0,693915.0,0.1937872681249595,0.1862099073742419,0.0007234315442093,0.0278884462151394,,438869.0,25486.0,29.0,3.0,2.0,2.0,3.0,both,441.21,464.8897122302158,320.96,29.0,5.0,both
2026,2024,True,AZ,97667,"Cigna HealthCare of Arizona, Inc",,,39.0,22.0,,,139645.0,9833.0,22637.0,9371.0,149478.0,32008.0,0.2141318454889682,0.1621039063339181,0.0012184453886528,0.5641025641025641,,4253.0,438.0,12.0,1.0,1.0,1.0,0.0,both,645.505,617.3774999999999,437.81,12.0,2.0,both
2026,2024,True,DE,64004,Celtic Insurance Company,,,,0.0,0.0,0.0,24728.0,2695.0,6979.0,882.0,27423.0,7861.0,0.2866571855741531,0.2822306696861857,,,,337.0,23.0,24.0,2.0,1.0,1.0,24.0,both,585.825,581.4870833333333,484.21,24.0,1.0,both
2026,2024,True,DE,72760,"AmeriHealth Caritas VIP Next, Inc.",,,31.0,14.0,0.0,0.0,165638.0,16445.0,46346.0,7506.0,182083.0,53852.0,0.2957552325038581,0.2798029437689419,0.0005756517863774,0.4516129032258064,,33608.0,5779.0,6.0,1.0,1.0,1.0,2.0,both,484.14,474.28,383.57,6.0,1.0,both
2026,2024,True,DE,76168,Highmark BCBSD Inc.,,,222.0,68.0,,,2042140.0,46365.0,387306.0,18805.0,2088505.0,406111.0,0.1944505758904096,0.1896569285161644,0.0005466485763744,0.3063063063063063,,1013.0,2504.0,18.0,8.0,1.0,1.0,2.0,both,573.21,568.2316666666667,345.19,18.0,1.0,both
2026,2024,True,FL,13887,Community Care Network Inc,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,FL,16842,Blue Cross and Blue Shield of Florida,,,3012.0,1433.0,170.0,78.0,22220889.0,1031825.0,4251990.0,248604.0,23252714.0,4500594.0,0.1935513420067868,0.1913510301050511,0.0006692449929942,0.4757636122177955,0.4588235294117647,1320681.0,112051.0,28.0,2.0,2.0,2.0,15.0,both,783.375,840.1260285714285,393.2,28.0,67.0,both
2026,2024,True,FL,19898,"AvMed, Inc.",,,25.0,,0.0,0.0,431996.0,37292.0,118089.0,16682.0,469288.0,134771.0,0.2871818584749663,0.2733566977472013,0.0001854998478901,,,6700.0,843.0,83.0,2.0,1.0,5.0,0.0,both,630.91,666.6414285714286,427.99,83.0,22.0,both
2026,2024,True,FL,21525,Oscar Health Maintenance Organization of Florida,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,FL,30252,"Health Options, Inc.",,,3129.0,1402.0,153.0,77.0,42561091.0,474833.0,10507969.0,83200.0,43035924.0,10591169.0,0.2461006530265273,0.2468914389436116,0.0002954348098873,0.4480664749121125,0.5032679738562091,2534988.0,56382.0,60.0,3.0,2.0,7.0,34.0,both,609.655,654.943411764706,415.29,60.0,61.0,both
2026,2024,True,FL,36194,"Health First Commercial Plans, Inc.",,,403.0,255.0,37.0,,2123475.0,158074.0,475722.0,101847.0,2281549.0,577569.0,0.2531477518124748,0.2240299509059442,0.0006977521300485,0.6327543424317618,,185022.0,32666.0,19.0,4.0,2.0,3.0,0.0,both,502.915,481.2960625,230.88,19.0,10.0,both
2026,2024,True,FL,44228,Simply Healthcare Plans Inc dba Wellpoint Florida Inc,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,FL,48121,Cigna Health and Life Insurance Company,,,1210.0,389.0,15.0,,4620013.0,157117.0,926080.0,134858.0,4777130.0,1060938.0,0.2220869015496752,0.2004496524143979,0.0011405001988806,0.3214876033057851,,161971.0,5594.0,13.0,1.0,1.0,1.0,0.0,both,524.975,539.010641025641,370.61,13.0,12.0,both
2026,2024,True,FL,49004,Centene Venture Company Florida,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,FL,54172,"Molina Healthcare of Florida, Inc",,,82.0,19.0,0.0,0.0,1447710.0,161927.0,341296.0,72623.0,1609637.0,413919.0,0.2571505252426478,0.2357488723570328,0.0001981063927966,0.2317073170731707,,237745.0,20605.0,10.0,3.0,2.0,2.0,1.0,both,522.64,541.6451818181819,366.51,10.0,12.0,both
2026,2024,True,FL,56503,"Florida Health Care Plan, Inc.",,,1024.0,281.0,36.0,19.0,3536806.0,90389.0,602771.0,68552.0,3627195.0,671323.0,0.1850804823010618,0.1704280641912505,0.001525346219331,0.2744140625,0.5277777777777778,67381.0,201.0,35.0,35.0,1.0,1.0,4.0,both,530.45,541.3176,286.67,35.0,5.0,both
2026,2024,True,FL,66966,Capital Health Plan,,,257.0,87.0,,,540104.0,19667.0,35255.0,4356.0,559771.0,39611.0,0.0707628655289395,0.0652744656584657,0.0064880967408043,0.3385214007782101,,17487.0,978.0,6.0,1.0,1.0,1.0,4.0,both,518.775,552.9083333333333,363.21,6.0,9.0,both
2026,2024,True,FL,67926,"AmeriHealth Caritas Florida, Inc.",,,,,0.0,0.0,79451.0,12571.0,20441.0,7584.0,92022.0,28025.0,0.3045467388233248,0.2572780707605945,,,,13607.0,4788.0,6.0,1.0,1.0,1.0,2.0,both,493.095,508.9238888888888,368.98,6.0,3.0,both
2026,2024,True,FL,68398,"UnitedHealthcare of Florida, Inc.",,,3373.0,882.0,18.0,,3564380.0,1012085.0,719832.0,473962.0,4576465.0,1193794.0,0.2608550486019231,0.2019515315426525,0.0028254455961413,0.2614882893566558,,422214.0,79970.0,16.0,2.0,2.0,1.0,7.0,both,577.715,576.0656628787879,403.61,16.0,33.0,both
2026,2024,True,FL,79850,"Cigna HealthCare of Florida, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,FL,86382,Sunshine State Health Plan,,,437.0,,,0.0,1271365.0,476090.0,256694.0,87510.0,1747455.0,344204.0,0.1969744571390965,0.2019042525159965,0.001269595937293,,,5199.0,1194.0,20.0,3.0,3.0,3.0,0.0,both,501.795,515.6947552447552,349.56,20.0,42.0,both
2026,2024,True,HI,18350,Hawaii Medical Service Association,,,104.0,52.0,0.0,0.0,723658.0,3861.0,198069.0,883.0,727519.0,198952.0,0.2734663974411664,0.2737052585613646,0.0005227391531625,0.5,,15825.0,16.0,7.0,1.0,3.0,1.0,0.0,both,488.06,465.0542857142856,211.88,7.0,1.0,both
2026,2024,True,HI,60612,"Kaiser Foundation Health Plan, Inc.",,,33.0,16.0,0.0,0.0,11489.0,1650.0,584.0,371.0,13139.0,955.0,0.0726843747621584,0.0508312298720515,0.0345549738219895,0.4848484848484848,,82.0,11.0,11.0,1.0,1.0,1.0,0.0,both,480.35,477.380909090909,359.82,11.0,1.0,both
2026,2024,True,IA,25896,"Wellmark Health Plan of Iowa, Inc.",,,674.0,221.0,,,3945784.0,140278.0,704036.0,108660.0,4086062.0,812696.0,0.198894681480604,0.1784274050480208,0.0008293383995983,0.327893175074184,,184653.0,9183.0,12.0,1.0,2.0,2.0,0.0,both,411.45,402.8064,310.55,12.0,7.0,both
2026,2024,True,IA,45819,Oscar Insurance Company,,,7284.0,2167.0,144.0,40.0,467434.0,187918.0,117430.0,107872.0,655352.0,225302.0,0.34378776596394,0.2512226324999893,0.0323299393702674,0.2975013728720483,0.2777777777777778,26987.0,6107.0,26.0,1.0,1.0,2.0,13.0,both,433.99,419.5848351648352,257.11,26.0,7.0,both
2026,2024,True,IA,48286,"Iowa Total Care, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,IA,56610,"UnitedHealthcare Plan of the River Valley, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,IA,74980,"Avera Health Plans, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,IA,93078,Medica Insurance Company,,,195.0,98.0,,,420450.0,41057.0,89569.0,37883.0,461507.0,127452.0,0.2761648252355869,0.2130312760137947,0.0015299877600979,0.5025641025641026,,47257.0,10017.0,47.0,5.0,6.0,12.0,17.0,both,551.21,552.8938036809816,328.13,47.0,7.0,both
2026,2024,True,IN,17575,Anthem Ins Companies Inc(Anthem BCBS),,,1174.0,359.0,,0.0,2552004.0,1001953.0,267110.0,540076.0,3553957.0,807186.0,0.227123175660257,0.1046667638451977,0.0014544355328263,0.3057921635434412,,128899.0,112585.0,14.0,2.0,2.0,1.0,0.0,both,386.845,409.5417410714286,274.85,14.0,16.0,both
2026,2024,True,IN,35065,Coordinated Care Corporation Indiana,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,IN,54192,"CareSource Indiana, Inc.",,,5621.0,935.0,436.0,111.0,3524662.0,221570.0,638511.0,161542.0,3746232.0,800053.0,0.2135620538183433,0.1811552426871002,0.0070257845417741,0.1663405088062622,0.2545871559633027,345100.0,29802.0,21.0,2.0,1.0,1.0,8.0,both,456.0,504.05775910364144,319.13,21.0,17.0,both
2026,2024,True,IN,72850,UnitedHealthcare Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,IN,94419,Cigna Health and Life Insurance Company,,,67.0,33.0,,0.0,384617.0,44826.0,75221.0,42338.0,429443.0,117559.0,0.2737476219195562,0.1955737785901299,0.0005699265900526,0.4925373134328358,,12241.0,865.0,12.0,1.0,1.0,1.0,1.0,both,426.58,440.6025,377.75,12.0,3.0,both
2026,2024,True,KS,18558,"Blue Cross and Blue Shield of Kansas, Inc.",,,174.0,96.0,12.0,,1042704.0,58174.0,134229.0,37482.0,1100878.0,171711.0,0.1559764115551405,0.1287316438797587,0.0010133305379387,0.5517241379310345,,17057.0,5031.0,9.0,2.0,1.0,1.0,0.0,both,645.52,621.7998412698413,491.64,9.0,7.0,both
2026,2024,True,KS,34368,Celtic Insurance Company,,,1121.0,20.0,17.0,0.0,3865491.0,337936.0,734165.0,65340.0,4203427.0,799505.0,0.1902031366311345,0.1899280065585458,0.0014021175602403,0.0178412132024977,0.0,497637.0,6359.0,24.0,2.0,1.0,1.0,3.0,both,540.94,554.9202976190476,377.86,24.0,7.0,both
2026,2024,True,KS,39520,Medica Insurance Company,,,27.0,12.0,,,56889.0,3416.0,14017.0,2987.0,60305.0,17004.0,0.2819666694303955,0.2463920968904357,0.0015878616796047,0.4444444444444444,,5073.0,711.0,14.0,2.0,2.0,3.0,3.0,both,614.45,623.4578947368421,412.74,14.0,3.0,both
2026,2024,True,KS,43490,Oscar Insurance Company,,,4096.0,1440.0,80.0,15.0,296092.0,84629.0,77239.0,46238.0,380721.0,123477.0,0.3243241113571355,0.2608614889966632,0.0331721697158175,0.3515625,0.1875,16794.0,3343.0,12.0,1.0,1.0,1.0,0.0,both,462.06,452.58166666666665,302.49,12.0,4.0,both
2026,2024,True,KS,94248,Blue Cross and Blue Shield of Kansas City,,,44.0,17.0,0.0,0.0,102463.0,2334.0,20939.0,1923.0,104797.0,22862.0,0.2181550998597288,0.2043566946117135,0.0019245910244073,0.3863636363636363,,7936.0,350.0,11.0,1.0,4.0,1.0,0.0,both,565.11,540.7581818181818,381.94,11.0,1.0,both
2026,2024,True,KS,94968,UnitedHealthcare Insurance Company,,,915.0,288.0,,0.0,935058.0,210209.0,167716.0,130303.0,1145267.0,298019.0,0.2602179229821517,0.179364274729482,0.0030702740429301,0.3147540983606557,,118329.0,34376.0,12.0,2.0,1.0,1.0,6.0,both,542.7750000000001,519.8040277777777,370.11,12.0,6.0,both
2026,2024,True,LA,19636,"HMO Louisiana, Inc.",,,1813.0,602.0,247.0,56.0,5472870.0,556952.0,993016.0,9504.0,6029822.0,1002520.0,0.1662602975676562,0.1814433743173143,0.0018084427243346,0.332046332046332,0.2267206477732793,2272.0,624.0,31.0,5.0,5.0,8.0,1.0,both,623.87,599.0020689655172,407.17,31.0,8.0,both
2026,2024,True,LA,38246,"AmeriHealth Caritas Louisiana, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2026,2024,True,LA,69842,UnitedHealthcare Insurance Company,,,521.0,182.0,,,1031551.0,521755.0,248739.0,301175.0,1553306.0,549914.0,0.3540281180913484,0.2411310735000014,0.000947420869445,0.3493282149712092,,109602.0,25412.0,12.0,2.0,1.0,1.0,7.0,both,694.5799999999999,650.7218333333333,491.6,12.0,5.0,both
2026,2024,True,LA,90787,"Ambetter Health of Louisiana, Inc.",,,289.0,,,0.0,1704183.0,406869.0,326106.0,111146.0,2111052.0,437252.0,0.2071251679257545,0.1913562099844911,0.0006609460905839,,,7378.0,1825.0,22.0,2.0,1.0,1.0,22.0,both,559.685,571.5012121212121,440.19,22.0,3.0,both
